Date;Seconds     ;Temperature (C)                         ;Specific Conductivity (µS/cm)           ;Total Dissolved Solids (ppt)            
17.07.2016 01:30;2626200;20.2;820.418;0.533
17.07.2016 01:45;2627100;20.195;820.751;0.533
17.07.2016 02:00;2628000;20.191;820.62;0.533
17.07.2016 02:15;2628900;20.177;820.133;0.533
17.07.2016 02:30;2629800;20.167;819.164;0.532
17.07.2016 02:45;2630700;20.166;819.243;0.533
17.07.2016 03:00;2631600;20.156;819.335;0.533
17.07.2016 03:15;2632500;20.161;819.732;0.533
17.07.2016 03:30;2633400;20.159;820.461;0.533
17.07.2016 03:45;2634300;20.152;820.208;0.533
17.07.2016 04:00;2635200;20.143;820.249;0.533
17.07.2016 04:15;2636100;20.15;820.509;0.533
17.07.2016 04:30;2637000;20.135;820.033;0.533
17.07.2016 04:45;2637900;20.14;821.709;0.534
17.07.2016 05:00;2638800;20.137;822.852;0.535
17.07.2016 05:15;2639700;20.134;822.742;0.535
17.07.2016 05:30;2640600;20.128;823.005;0.535
17.07.2016 05:45;2641500;20.126;823.47;0.535
17.07.2016 06:00;2642400;20.123;822.883;0.535
17.07.2016 06:15;2643300;20.122;822.296;0.534
17.07.2016 06:30;2644200;20.116;821.789;0.534
17.07.2016 06:45;2645100;20.131;821.244;0.534
17.07.2016 07:00;2646000;20.145;822.141;0.534
17.07.2016 07:15;2646900;20.201;825.787;0.537
17.07.2016 07:30;2647800;20.2;826.108;0.537
17.07.2016 07:45;2648700;20.25;825.176;0.536
17.07.2016 08:00;2649600;20.246;823.551;0.535
17.07.2016 08:15;2650500;20.231;822.176;0.534
17.07.2016 08:30;2651400;20.273;824.984;0.536
17.07.2016 08:45;2652300;20.314;824.688;0.536
17.07.2016 09:00;2653200;20.311;824.825;0.536
17.07.2016 09:15;2654100;20.313;825.018;0.536
17.07.2016 09:30;2655000;20.285;826.708;0.537
17.07.2016 09:45;2655900;20.299;829.076;0.539
17.07.2016 10:00;2656800;20.302;829.363;0.539
17.07.2016 10:15;2657700;20.329;830.612;0.54
17.07.2016 10:30;2658600;20.348;830.927;0.54
17.07.2016 10:45;2659500;20.344;836.846;0.544
17.07.2016 11:00;2660400;20.353;837.591;0.544
17.07.2016 11:15;2661300;20.379;839.055;0.545
17.07.2016 11:30;2662200;20.397;839.557;0.546
17.07.2016 11:45;2663100;20.411;838.431;0.545
17.07.2016 12:00;2664000;20.407;835.115;0.543
17.07.2016 12:15;2664900;20.399;833.577;0.542
17.07.2016 12:30;2665800;20.409;832.899;0.541
17.07.2016 12:45;2666700;20.429;832.357;0.541
17.07.2016 13:00;2667600;20.444;832.355;0.541
17.07.2016 13:15;2668500;20.445;831.798;0.541
17.07.2016 13:30;2669400;20.458;832.397;0.541
17.07.2016 13:45;2670300;20.461;831.461;0.54
17.07.2016 14:00;2671200;20.471;828.767;0.539
17.07.2016 14:15;2672100;20.486;828.409;0.538
17.07.2016 14:30;2673000;20.479;828.608;0.539
17.07.2016 14:45;2673900;20.502;828.613;0.539
17.07.2016 15:00;2674800;20.556;828.425;0.538
17.07.2016 15:15;2675700;20.577;829.292;0.539
17.07.2016 15:30;2676600;20.605;829.047;0.539
17.07.2016 15:45;2677500;20.611;828.932;0.539
17.07.2016 16:00;2678400;20.6;828.583;0.539
17.07.2016 16:15;2679300;20.594;828.291;0.538
17.07.2016 16:30;2680200;20.621;827.911;0.538
17.07.2016 16:45;2681100;20.622;827.224;0.538
17.07.2016 17:00;2682000;20.609;827.077;0.538
17.07.2016 17:15;2682900;20.598;828.257;0.538
17.07.2016 17:30;2683800;20.596;829.13;0.539
17.07.2016 17:45;2684700;20.596;829.864;0.539
17.07.2016 18:00;2685600;20.595;829.861;0.539
17.07.2016 18:15;2686500;20.599;830.373;0.54
17.07.2016 18:30;2687400;20.6;829.627;0.539
17.07.2016 18:45;2688300;20.599;829.177;0.539
17.07.2016 19:00;2689200;20.608;828.24;0.538
17.07.2016 19:15;2690100;20.602;828.341;0.538
17.07.2016 19:30;2691000;20.591;828.915;0.539
17.07.2016 19:45;2691900;20.579;828.991;0.539
17.07.2016 20:00;2692800;20.585;828.781;0.539
17.07.2016 20:15;2693700;20.596;828.37;0.538
17.07.2016 20:30;2694600;20.587;827.582;0.538
17.07.2016 20:45;2695500;20.577;827.346;0.538
17.07.2016 21:00;2696400;20.566;827.381;0.538
17.07.2016 21:15;2697300;20.565;826.954;0.538
17.07.2016 21:30;2698200;20.553;812.67;0.528
17.07.2016 21:45;2699100;20.553;820.391;0.533
17.07.2016 22:00;2700000;20.527;824.573;0.536
17.07.2016 22:15;2700900;20.533;814.018;0.529
17.07.2016 22:30;2701800;20.522;800.111;0.52
17.07.2016 22:45;2702700;20.522;823.032;0.535
17.07.2016 23:00;2703600;20.504;797.337;0.518
17.07.2016 23:15;2704500;20.487;820.757;0.533
17.07.2016 23:30;2705400;20.494;816.742;0.531
17.07.2016 23:45;2706300;20.491;812.834;0.528
18.07.2016 00:00;2707200;20.471;805.119;0.523
18.07.2016 00:15;2708100;20.471;811.922;0.528
18.07.2016 00:30;2709000;20.454;814.253;0.529
18.07.2016 00:45;2709900;20.447;815.591;0.53
18.07.2016 01:00;2710800;20.438;828.46;0.538
18.07.2016 01:15;2711700;20.431;831.207;0.54
18.07.2016 01:30;2712600;20.428;812.378;0.528
18.07.2016 01:45;2713500;20.414;810.264;0.527
18.07.2016 02:00;2714400;20.404;820.233;0.533
18.07.2016 02:15;2715300;20.393;827.764;0.538
18.07.2016 02:30;2716200;20.375;826.396;0.537
18.07.2016 02:45;2717100;20.369;828.979;0.539
18.07.2016 03:00;2718000;20.36;828.752;0.539
18.07.2016 03:15;2718900;20.342;818.967;0.532
18.07.2016 03:30;2719800;20.352;821.269;0.534
18.07.2016 03:45;2720700;20.323;827.731;0.538
18.07.2016 04:00;2721600;20.326;824.533;0.536
18.07.2016 04:15;2722500;20.314;824.826;0.536
18.07.2016 04:30;2723400;20.317;809.33;0.526
18.07.2016 04:45;2724300;20.296;822.399;0.535
18.07.2016 05:00;2725200;20.302;830.624;0.54
18.07.2016 05:15;2726100;20.293;821.286;0.534
18.07.2016 05:30;2727000;20.275;824.886;0.536
18.07.2016 05:45;2727900;20.27;824.241;0.536
18.07.2016 06:00;2728800;20.265;828.254;0.538
18.07.2016 06:15;2729700;20.255;828.509;0.539
18.07.2016 06:30;2730600;20.243;833.635;0.542
18.07.2016 06:45;2731500;20.246;818.221;0.532
18.07.2016 07:00;2732400;20.242;825.227;0.536
18.07.2016 07:15;2733300;20.24;815.362;0.53
18.07.2016 07:30;2734200;20.234;816.922;0.531
18.07.2016 07:45;2735100;20.246;822.801;0.535
18.07.2016 08:00;2736000;20.244;822.375;0.535
18.07.2016 08:15;2736900;20.248;817.422;0.531
18.07.2016 08:30;2737800;20.253;830.953;0.54
18.07.2016 08:45;2738700;20.284;828.828;0.539
18.07.2016 09:00;2739600;20.308;817.913;0.532
18.07.2016 09:15;2740500;20.294;822.845;0.535
18.07.2016 09:30;2741400;20.28;820.273;0.533
18.07.2016 09:45;2742300;20.283;827.046;0.538
18.07.2016 10:00;2743200;20.262;837.013;0.544
18.07.2016 10:15;2744100;20.26;835.348;0.543
18.07.2016 10:30;2745000;20.267;830.892;0.54
18.07.2016 10:45;2745900;20.267;833.25;0.542
18.07.2016 11:00;2746800;20.261;835.308;0.543
18.07.2016 11:15;2747700;20.318;840.122;0.546
18.07.2016 11:30;2748600;20.313;835.446;0.543
18.07.2016 11:45;2749500;20.3;836.386;0.544
18.07.2016 12:00;2750400;20.311;834.132;0.542
18.07.2016 12:15;2751300;20.349;829.601;0.539
18.07.2016 12:30;2752200;20.421;840.299;0.546
18.07.2016 12:45;2753100;20.48;832.81;0.541
18.07.2016 13:00;2754000;20.376;823.443;0.535
18.07.2016 13:15;2754900;20.374;825.518;0.537
18.07.2016 13:30;2755800;20.382;825.124;0.536
18.07.2016 13:45;2756700;20.39;821.566;0.534
18.07.2016 14:00;2757600;20.396;823.44;0.535
18.07.2016 14:15;2758500;20.362;830.763;0.54
18.07.2016 14:30;2759400;20.325;817.649;0.531
18.07.2016 14:45;2760300;20.269;820.725;0.533
18.07.2016 15:00;2761200;20.32;823.372;0.535
18.07.2016 15:15;2762100;20.283;820.426;0.533
18.07.2016 15:30;2763000;20.352;830.044;0.54
18.07.2016 15:45;2763900;20.356;814.971;0.53
18.07.2016 16:00;2764800;20.381;814.918;0.53
18.07.2016 16:15;2765700;20.403;814.52;0.529
18.07.2016 16:30;2766600;20.426;813.809;0.529
18.07.2016 16:45;2767500;20.45;813.384;0.529
18.07.2016 17:00;2768400;20.463;813.741;0.529
18.07.2016 17:15;2769300;20.467;810.152;0.527
18.07.2016 17:30;2770200;20.467;810.855;0.527
18.07.2016 17:45;2771100;20.481;805.353;0.523
18.07.2016 18:00;2772000;20.482;806.697;0.524
18.07.2016 18:15;2772900;20.482;801.977;0.521
18.07.2016 18:30;2773800;20.474;812.944;0.528
18.07.2016 18:45;2774700;20.475;810.181;0.527
18.07.2016 19:00;2775600;20.481;806.488;0.524
18.07.2016 19:15;2776500;20.47;807.961;0.525
18.07.2016 19:30;2777400;20.456;816.709;0.531
18.07.2016 19:45;2778300;20.457;816.038;0.53
18.07.2016 20:00;2779200;20.457;810.238;0.527
18.07.2016 20:15;2780100;20.46;809.136;0.526
18.07.2016 20:30;2781000;20.453;806.596;0.524
18.07.2016 20:45;2781900;20.451;803.207;0.522
18.07.2016 21:00;2782800;20.456;803.75;0.522
18.07.2016 21:15;2783700;20.448;809.779;0.526
18.07.2016 21:30;2784600;20.436;800.092;0.52
18.07.2016 21:45;2785500;20.424;803.012;0.522
18.07.2016 22:00;2786400;20.43;803.623;0.522
18.07.2016 22:15;2787300;20.417;806.046;0.524
18.07.2016 22:30;2788200;20.398;802.463;0.522
18.07.2016 22:45;2789100;20.387;802.364;0.522
18.07.2016 23:00;2790000;20.377;801.441;0.521
18.07.2016 23:15;2790900;20.37;803.218;0.522
18.07.2016 23:30;2791800;20.351;804.666;0.523
18.07.2016 23:45;2792700;20.339;802.763;0.522
19.07.2016 00:00;2793600;20.329;803.913;0.523
19.07.2016 00:15;2794500;20.309;802.826;0.522
19.07.2016 00:30;2795400;20.298;800.166;0.52
19.07.2016 00:45;2796300;20.291;799.146;0.519
19.07.2016 01:00;2797200;20.276;798.548;0.519
19.07.2016 01:15;2798100;20.275;807.587;0.525
19.07.2016 01:30;2799000;20.257;808.094;0.525
19.07.2016 01:45;2799900;20.249;799.468;0.52
19.07.2016 02:00;2800800;20.252;794.546;0.516
19.07.2016 02:15;2801700;20.238;803.86;0.523
19.07.2016 02:30;2802600;20.224;800.745;0.52
19.07.2016 02:45;2803500;20.222;804.475;0.523
19.07.2016 03:00;2804400;20.207;805.931;0.524
19.07.2016 03:15;2805300;20.215;799.733;0.52
19.07.2016 03:30;2806200;20.21;807.581;0.525
19.07.2016 03:45;2807100;20.191;807.607;0.525
19.07.2016 04:00;2808000;20.187;806.64;0.524
19.07.2016 04:15;2808900;20.18;806.751;0.524
19.07.2016 04:30;2809800;20.181;812.542;0.528
19.07.2016 04:45;2810700;20.166;787.148;0.512
19.07.2016 05:00;2811600;20.169;789.364;0.513
19.07.2016 05:15;2812500;20.173;794.97;0.517
19.07.2016 05:30;2813400;20.162;811.686;0.528
19.07.2016 05:45;2814300;20.145;812.018;0.528
19.07.2016 06:00;2815200;20.146;814.378;0.529
19.07.2016 06:15;2816100;20.139;812.521;0.528
19.07.2016 06:30;2817000;20.142;813.617;0.529
19.07.2016 06:45;2817900;20.134;809.518;0.526
19.07.2016 07:00;2818800;20.138;805.529;0.524
19.07.2016 07:15;2819700;20.126;802.749;0.522
19.07.2016 07:30;2820600;20.147;799.924;0.52
19.07.2016 07:45;2821500;20.131;798.77;0.519
19.07.2016 08:00;2822400;20.134;804.322;0.523
19.07.2016 08:15;2823300;20.138;800.06;0.52
19.07.2016 08:30;2824200;20.15;815.707;0.53
19.07.2016 08:45;2825100;20.196;805.941;0.524
19.07.2016 09:00;2826000;20.219;809.415;0.526
19.07.2016 09:15;2826900;20.248;801.117;0.521
19.07.2016 09:30;2827800;20.254;807.255;0.525
19.07.2016 09:45;2828700;20.258;823.655;0.535
19.07.2016 10:00;2829600;20.248;806.477;0.524
19.07.2016 10:15;2830500;20.278;811.377;0.527
19.07.2016 10:30;2831400;20.292;812.662;0.528
19.07.2016 10:45;2832300;20.288;820.192;0.533
19.07.2016 11:00;2833200;20.305;815.66;0.53
19.07.2016 11:15;2834100;20.303;811.883;0.528
19.07.2016 11:30;2835000;20.306;813.634;0.529
19.07.2016 11:45;2835900;20.313;815.899;0.53
19.07.2016 12:00;2836800;20.32;814.273;0.529
19.07.2016 12:15;2837700;20.327;818.954;0.532
19.07.2016 12:30;2838600;20.331;806.645;0.524
19.07.2016 12:45;2839500;20.342;809.806;0.526
19.07.2016 13:00;2840400;20.35;809.105;0.526
19.07.2016 13:15;2841300;20.364;803.012;0.522
19.07.2016 13:30;2842200;20.397;809.201;0.526
19.07.2016 13:45;2843100;20.503;804.853;0.523
19.07.2016 14:00;2844000;20.533;803.138;0.522
19.07.2016 14:15;2844900;20.54;804.55;0.523
19.07.2016 14:30;2845800;20.565;809.215;0.526
19.07.2016 14:45;2846700;20.531;804.562;0.523
19.07.2016 15:00;2847600;20.538;807.119;0.525
19.07.2016 15:15;2848500;20.573;804.168;0.523
19.07.2016 15:30;2849400;20.61;804.97;0.523
19.07.2016 15:45;2850300;20.652;805.426;0.524
19.07.2016 16:00;2851200;20.626;811.039;0.527
19.07.2016 16:15;2852100;20.666;805.185;0.523
19.07.2016 16:30;2853000;20.671;815.102;0.53
19.07.2016 16:45;2853900;20.657;803.087;0.522
19.07.2016 17:00;2854800;20.649;806.998;0.525
19.07.2016 17:15;2855700;20.658;808.096;0.525
19.07.2016 17:30;2856600;20.672;804.043;0.523
19.07.2016 17:45;2857500;20.67;807.715;0.525
19.07.2016 18:00;2858400;20.644;809.98;0.526
19.07.2016 18:15;2859300;20.649;810.313;0.527
19.07.2016 18:30;2860200;20.646;810.78;0.527
19.07.2016 18:45;2861100;20.663;811.39;0.527
19.07.2016 19:00;2862000;20.658;822.027;0.534
19.07.2016 19:15;2862900;20.636;815.026;0.53
19.07.2016 19:30;2863800;20.644;819.714;0.533
19.07.2016 19:45;2864700;20.648;819.326;0.533
19.07.2016 20:00;2865600;20.639;811.218;0.527
19.07.2016 20:15;2866500;20.646;815.335;0.53
19.07.2016 20:30;2867400;20.613;813.855;0.529
19.07.2016 20:45;2868300;20.628;821.33;0.534
19.07.2016 21:00;2869200;20.614;820.796;0.534
19.07.2016 21:15;2870100;20.613;817.331;0.531
19.07.2016 21:30;2871000;20.608;810.456;0.527
19.07.2016 21:45;2871900;20.613;813.268;0.529
19.07.2016 22:00;2872800;20.623;813.43;0.529
19.07.2016 22:15;2873700;20.62;804.594;0.523
19.07.2016 22:30;2874600;20.625;802.547;0.522
19.07.2016 22:45;2875500;20.621;805.513;0.524
19.07.2016 23:00;2876400;20.628;812.794;0.528
19.07.2016 23:15;2877300;20.644;809.49;0.526
19.07.2016 23:30;2878200;20.65;803.681;0.522
19.07.2016 23:45;2879100;20.647;802.177;0.521
20.07.2016 00:00;2880000;20.656;814.161;0.529
20.07.2016 00:15;2880900;20.641;811.35;0.527
20.07.2016 00:30;2881800;20.636;812.49;0.528
20.07.2016 00:45;2882700;20.632;809.543;0.526
20.07.2016 01:00;2883600;20.64;805.878;0.524
20.07.2016 01:15;2884500;20.64;814.079;0.529
20.07.2016 01:30;2885400;20.649;814.922;0.53
20.07.2016 01:45;2886300;20.65;811.632;0.528
20.07.2016 02:00;2887200;20.642;812.978;0.528
20.07.2016 02:15;2888100;20.638;811.161;0.527
20.07.2016 02:30;2889000;20.638;793.599;0.516
20.07.2016 02:45;2889900;20.634;809.549;0.526
20.07.2016 03:00;2890800;20.64;799.729;0.52
20.07.2016 03:15;2891700;20.614;803.635;0.522
20.07.2016 03:30;2892600;20.613;815.89;0.53
20.07.2016 03:45;2893500;20.625;811.588;0.528
20.07.2016 04:00;2894400;20.626;815.301;0.53
20.07.2016 04:15;2895300;20.628;816.818;0.531
20.07.2016 04:30;2896200;20.617;811.545;0.528
20.07.2016 04:45;2897100;20.632;821.612;0.534
20.07.2016 05:00;2898000;20.625;822.593;0.535
20.07.2016 05:15;2898900;20.63;812.917;0.528
20.07.2016 05:30;2899800;20.626;809.949;0.526
20.07.2016 05:45;2900700;20.634;811.344;0.527
20.07.2016 06:00;2901600;20.652;810.634;0.527
20.07.2016 06:15;2902500;20.618;821.53;0.534
20.07.2016 06:30;2903400;20.662;813.259;0.529
20.07.2016 06:45;2904300;20.67;821.195;0.534
20.07.2016 07:00;2905200;20.663;817.475;0.531
20.07.2016 07:15;2906100;20.725;815.566;0.53
20.07.2016 07:30;2907000;20.726;816.294;0.531
20.07.2016 07:45;2907900;20.699;817.12;0.531
20.07.2016 08:00;2908800;20.685;820.494;0.533
20.07.2016 08:15;2909700;20.699;812.376;0.528
20.07.2016 08:30;2910600;20.722;813.505;0.529
20.07.2016 08:45;2911500;20.753;814.779;0.53
20.07.2016 09:00;2912400;20.796;811.792;0.528
20.07.2016 09:15;2913300;20.78;815.897;0.53
20.07.2016 09:30;2914200;20.844;821.59;0.534
20.07.2016 09:45;2915100;20.892;814.016;0.529
20.07.2016 10:00;2916000;20.936;818.851;0.532
20.07.2016 10:15;2916900;20.997;814.638;0.53
20.07.2016 10:30;2917800;21.072;824.524;0.536
20.07.2016 10:45;2918700;21.151;822.438;0.535
20.07.2016 11:00;2919600;21.085;818.808;0.532
20.07.2016 11:15;2920500;21.04;817.835;0.532
20.07.2016 11:30;2921400;21.121;809.287;0.526
20.07.2016 11:45;2922300;21.227;817.64;0.531
20.07.2016 12:00;2923200;21.226;807.603;0.525
20.07.2016 12:15;2924100;21.192;803.532;0.522
20.07.2016 12:30;2925000;21.185;825.317;0.536
20.07.2016 12:45;2925900;21.204;813.554;0.529
20.07.2016 13:00;2926800;21.289;813.443;0.529
20.07.2016 13:15;2927700;21.234;815.284;0.53
20.07.2016 13:30;2928600;21.295;820.063;0.533
20.07.2016 13:45;2929500;21.38;816.272;0.531
20.07.2016 14:00;2930400;21.407;817.028;0.531
20.07.2016 14:15;2931300;21.409;819.587;0.533
20.07.2016 14:30;2932200;21.466;813.539;0.529
20.07.2016 14:45;2933100;21.495;818.173;0.532
20.07.2016 15:00;2934000;21.537;817.498;0.531
20.07.2016 15:15;2934900;21.571;818.424;0.532
20.07.2016 15:30;2935800;21.593;809.466;0.526
20.07.2016 15:45;2936700;21.583;810.394;0.527
20.07.2016 16:00;2937600;21.681;814.107;0.529
20.07.2016 16:15;2938500;21.621;812.088;0.528
20.07.2016 16:30;2939400;21.606;809.476;0.526
20.07.2016 16:45;2940300;21.643;812.621;0.528
20.07.2016 17:00;2941200;21.621;804.188;0.523
20.07.2016 17:15;2942100;21.651;808.92;0.526
20.07.2016 17:30;2943000;21.644;811.151;0.527
20.07.2016 17:45;2943900;21.636;811.763;0.528
20.07.2016 18:00;2944800;21.621;811.748;0.528
20.07.2016 18:15;2945700;21.573;815.5;0.53
20.07.2016 18:30;2946600;21.603;813.676;0.529
20.07.2016 18:45;2947500;21.607;811.449;0.527
20.07.2016 19:00;2948400;21.589;811.942;0.528
20.07.2016 19:15;2949300;21.585;814.655;0.53
20.07.2016 19:30;2950200;21.563;813.905;0.529
20.07.2016 19:45;2951100;21.543;819.998;0.533
20.07.2016 20:00;2952000;21.616;806.681;0.524
20.07.2016 20:15;2952900;21.628;803.781;0.522
20.07.2016 20:30;2953800;21.611;806.823;0.524
20.07.2016 20:45;2954700;21.653;799.619;0.52
20.07.2016 21:00;2955600;21.651;809.418;0.526
20.07.2016 21:15;2956500;21.618;808.705;0.526
20.07.2016 21:30;2957400;21.662;798.249;0.519
20.07.2016 21:45;2958300;21.656;806.079;0.524
20.07.2016 22:00;2959200;21.66;805.541;0.524
20.07.2016 22:15;2960100;21.662;805.246;0.523
20.07.2016 22:30;2961000;21.649;806.342;0.524
20.07.2016 22:45;2961900;21.684;806.897;0.524
20.07.2016 23:00;2962800;21.698;789.957;0.513
20.07.2016 23:15;2963700;21.655;805.609;0.524
20.07.2016 23:30;2964600;21.689;805.646;0.524
20.07.2016 23:45;2965500;21.699;811.516;0.527
21.07.2016 00:00;2966400;21.686;806.204;0.524
21.07.2016 00:15;2967300;21.655;807.012;0.525
21.07.2016 00:30;2968200;21.645;808.458;0.525
21.07.2016 00:45;2969100;21.651;805.516;0.524
21.07.2016 01:00;2970000;21.642;831.776;0.541
21.07.2016 01:15;2970900;21.64;811.526;0.527
21.07.2016 01:30;2971800;21.649;804.8;0.523
21.07.2016 01:45;2972700;21.641;802.529;0.522
21.07.2016 02:00;2973600;21.643;805.879;0.524
21.07.2016 02:15;2974500;21.646;806.72;0.524
21.07.2016 02:30;2975400;21.636;804.654;0.523
21.07.2016 02:45;2976300;21.633;808.672;0.526
21.07.2016 03:00;2977200;21.623;813.142;0.529
21.07.2016 03:15;2978100;21.635;816.951;0.531
21.07.2016 03:30;2979000;21.624;814.281;0.529
21.07.2016 03:45;2979900;21.63;809.607;0.526
21.07.2016 04:00;2980800;21.62;815.508;0.53
21.07.2016 04:15;2981700;21.615;818.345;0.532
21.07.2016 04:30;2982600;21.619;820.077;0.533
21.07.2016 04:45;2983500;21.606;820.662;0.533
21.07.2016 05:00;2984400;21.601;818.936;0.532
21.07.2016 05:15;2985300;21.589;817.304;0.531
21.07.2016 05:30;2986200;21.596;822.18;0.534
21.07.2016 05:45;2987100;21.588;826.657;0.537
21.07.2016 06:00;2988000;21.588;820.358;0.533
21.07.2016 06:15;2988900;21.579;819.688;0.533
21.07.2016 06:30;2989800;21.596;825.726;0.537
21.07.2016 06:45;2990700;21.625;824.999;0.536
21.07.2016 07:00;2991600;21.639;818.202;0.532
21.07.2016 07:15;2992500;21.667;821.666;0.534
21.07.2016 07:30;2993400;21.677;822.266;0.534
21.07.2016 07:45;2994300;21.694;824.206;0.536
21.07.2016 08:00;2995200;21.731;809.745;0.526
21.07.2016 08:15;2996100;21.759;815.835;0.53
21.07.2016 08:30;2997000;21.776;825.188;0.536
21.07.2016 08:45;2997900;21.809;818.048;0.532
21.07.2016 09:00;2998800;21.821;817.167;0.531
21.07.2016 09:15;2999700;21.89;810.119;0.527
21.07.2016 09:30;3000600;21.866;815.187;0.53
21.07.2016 09:45;3001500;21.954;811.971;0.528
21.07.2016 10:00;3002400;21.948;807.386;0.525
21.07.2016 10:15;3003300;22.047;807.529;0.525
21.07.2016 10:30;3004200;22.02;795.971;0.517
21.07.2016 10:45;3005100;22.058;794.916;0.517
21.07.2016 11:00;3006000;22.092;798.187;0.519
21.07.2016 11:15;3006900;22.116;820.981;0.534
21.07.2016 11:30;3007800;22.186;815.699;0.53
21.07.2016 11:45;3008700;22.121;803.697;0.522
21.07.2016 12:00;3009600;22.152;793.508;0.516
21.07.2016 12:15;3010500;22.132;803.127;0.522
21.07.2016 12:30;3011400;22.153;813.251;0.529
21.07.2016 12:45;3012300;22.148;796.872;0.518
21.07.2016 13:00;3013200;22.17;804.6;0.523
21.07.2016 13:15;3014100;22.196;799.402;0.52
21.07.2016 13:30;3015000;22.244;799.859;0.52
21.07.2016 13:45;3015900;22.214;796.101;0.517
21.07.2016 14:00;3016800;22.239;798.6;0.519
21.07.2016 14:15;3017700;22.221;796.249;0.518
21.07.2016 14:30;3018600;22.232;802.398;0.522
21.07.2016 14:45;3019500;22.227;799.281;0.52
21.07.2016 15:00;3020400;22.228;799.634;0.52
21.07.2016 15:15;3021300;22.232;804.768;0.523
21.07.2016 15:30;3022200;22.242;797.229;0.518
21.07.2016 15:45;3023100;22.257;799.745;0.52
21.07.2016 16:00;3024000;22.292;798.114;0.519
21.07.2016 16:15;3024900;22.305;792.79;0.515
21.07.2016 16:30;3025800;22.314;787.909;0.512
21.07.2016 16:45;3026700;22.328;811.318;0.527
21.07.2016 17:00;3027600;22.318;801.528;0.521
21.07.2016 17:15;3028500;22.33;802.199;0.521
21.07.2016 17:30;3029400;22.342;809.098;0.526
21.07.2016 17:45;3030300;22.342;795.973;0.517
21.07.2016 18:00;3031200;22.347;798.844;0.519
21.07.2016 18:15;3032100;22.355;798.99;0.519
21.07.2016 18:30;3033000;22.333;816.282;0.531
21.07.2016 18:45;3033900;22.343;816.997;0.531
21.07.2016 19:00;3034800;22.338;813.28;0.529
21.07.2016 19:15;3035700;22.33;812.905;0.528
21.07.2016 19:30;3036600;22.343;800.329;0.52
21.07.2016 19:45;3037500;22.348;820.599;0.533
21.07.2016 20:00;3038400;22.367;821.029;0.534
21.07.2016 20:15;3039300;22.345;816.901;0.531
21.07.2016 20:30;3040200;22.346;819.019;0.532
21.07.2016 20:45;3041100;22.342;808.463;0.526
21.07.2016 21:00;3042000;22.373;800.613;0.52
21.07.2016 21:15;3042900;22.385;791.218;0.514
21.07.2016 21:30;3043800;22.389;803.916;0.523
21.07.2016 21:45;3044700;22.382;808.673;0.526
21.07.2016 22:00;3045600;22.391;797.846;0.519
21.07.2016 22:15;3046500;22.392;804.638;0.523
21.07.2016 22:30;3047400;22.393;808.559;0.526
21.07.2016 22:45;3048300;22.395;809.919;0.526
